,alligator@aalto.fi,ant@aalto.fi,armadillo@aalto.fi,bear@aalto.fi,bee@aalto.fi,butterfly@aalto.fi,cat@aalto.fi,caterpillar@aalto.fi,deer@aalto.fi,dog@aalto.fi,dove@aalto.fi,duck@aalto.fi,eagle@aalto.fi,elephant@aalto.fi,fox@aalto.fi,goose@aalto.fi,hamster@aalto.fi,hare@aalto.fi,horse@aalto.fi,ladybug@aalto.fi,mantis@aalto.fi,mouse@aalto.fi,owl@aalto.fi,panda@aalto.fi,peacock@aalto.fi,pig@aalto.fi,rabbit@aalto.fi,scorpion@aalto.fi,seagull@aalto.fi,seal@aalto.fi,sealion@aalto.fi,spider@aalto.fi,squirrel@aalto.fi,turtle@aalto.fi,vulture@aalto.fi
40,-608.6860013756211,-148.84246142400917,-3173.034025381691,-90.99410608057227,-3713.370533208846,-1309.8407199882072,-4094.2755437188284,-66.2031373878517,-1339.22251382077,-148.46532688227978,-103.02699380434473,-1541.4393034718012,-4305.4983879646825,-59.17380195745801,-3879.2851498189093,-202.5608493758336,-173.65466919160897,-4134.3793044754675,-1410.102085736984,-696.9969923799289,-258.7696300393107,-745.2516536511496,-2950.0639044043987,-1446.0288872715646,-2720.461903746389,-547.0128230532274,-4224.920773664103,-3681.7545687753727,-2351.325043149639,-697.3386120208269,-2016.1473796876112,-162.85369435608814,-2833.2549263876817,-3005.238798493312,-869.370444024619
41,-643.445198203467,-151.82617778165258,-3312.3506187708517,-89.80529857085425,-3749.928128121285,-1376.5714758990173,-4187.596329662674,-63.30351877366544,-1409.724465276619,-150.1831806540666,-103.52586855579545,-1576.6376503599129,-4340.605346553781,-54.35202402729929,-4062.320558891045,-207.54354955478485,-178.05368688876422,-4167.57502737706,-1515.6592572114973,-729.8975494644726,-264.55921949734756,-780.7357243123722,-2990.6768537377316,-1515.0449026902663,-2794.464676902029,-557.0542148884085,-4259.382615396976,-3753.444369574518,-2366.8414936052814,-739.0418183975528,-2084.7959594167014,-166.0493394604352,-2853.9505450941956,-3064.025889354298,-905.5068658145365
42,-682.0544517333115,-156.78039347640276,-3461.0176366296078,-90.32328579498117,-3789.7066894690593,-1448.7539821151913,-4287.67028589287,-62.098826163428754,-1486.052887033246,-153.78965520681243,-105.89305468270265,-1614.958282268702,-4378.777837008907,-51.038799499805116,-4257.398312913546,-214.587210031865,-184.8275134102592,-4203.645229349175,-1628.9838431814098,-766.5048063566678,-272.39563559987505,-819.9225132001559,-3034.9098140493065,-1589.387508454517,-2873.899948834146,-569.4869330572923,-4296.876599483808,-3830.5420289226477,-2384.252726280816,-784.9441241931074,-2158.9674101427954,-171.07800944603434,-2876.8905264737405,-3127.449357052104,-945.4655919790612
43,-724.2346517371817,-163.32402335307881,-3619.5453932415303,-92.15415869922435,-3832.637274559889,-1526.4193892352537,-4394.6454464838225,-62.145907894795016,-1568.1075488832257,-158.9077639924907,-109.70560820928426,-1656.4058377691556,-4420.003825910495,-48.81942969762801,-4465.093357054574,-223.30490738562935,-193.5396851400677,-4242.576322715352,-1750.2467035919885,-806.5623206050079,-281.9553183658944,-862.5598283346357,-3082.730612404102,-1669.1108420712985,-2958.968292183447,-583.9715528115856,-4337.363983701817,-3913.176113359137,-2403.4144742240055,-834.8358770218526,-2238.7061077279313,-177.6317982779471,-2901.9271715356367,-3195.569458424558,-989.0474000661012
44,-769.9655456412514,-171.2080627700713,-3788.8820977865093,-95.02688186336789,-3878.841627083762,-1609.8550928884097,-4509.056101950812,-63.13430866840115,-1656.1830942402244,-165.28728608991224,-114.68783409005474,-1701.121936056133,-4464.411832790935,-47.39460307870788,-4686.670128272376,-233.46434590938176,-203.90806412004932,-4284.4839042299745,-1880.0290877629811,-850.045618819132,-293.0380358323458,-908.6870088339357,-3134.282918775511,-1754.5588658417087,-3050.105703241429,-600.3142139591905,-4380.959713966607,-4001.7334860078354,-2424.2907318648795,-888.7623739576129,-2324.3176561674727,-185.50753395687875,-2929.0472400697954,-3268.677935432717,-1036.270799914909
45,-819.4153055480085,-180.28674045875226,-3970.322345729995,-98.76274875001825,-3928.5887674026876,-1699.573008292585,-4631.717660761277,-64.85198553235153,-1750.829449760202,-172.77563662542246,-120.6683072967544,-1749.3737584740825,-4512.256279742363,-46.54966291611368,-4923.854445350789,-244.94458795421292,-215.7714891255166,-4329.602283909481,-2019.2318338228438,-897.1071709057614,-305.54182237547866,-958.5114606050231,-3189.8616605564994,-1846.2995014127039,-3147.9600474093477,-618.4381558028509,-4427.91048510014,-4096.820874218582,-2446.9361035178904,-946.9659465469542,-2416.3366032059594,-194.58671054179598,-2958.348031219795,-3347.2592871961624,-1087.330175318049
46,-872.9159104871256,-190.49756428629848,-4165.528659581075,-103.25377959009721,-3982.283258011039,-1796.3092258050085,-4763.719677955933,-67.1604535105178,-1852.832532598508,-181.29794067881792,-127.5545080836686,-1801.555839413974,-4563.917345231947,-46.131931174624555,-5178.846233926414,-257.7122180153558,-229.06737916723193,-4378.285555405438,-2169.0721084090205,-948.0562116795643,-319.44701350902653,-1012.3861815809722,-3249.909834314645,-1945.1182738182652,-3253.3995256918424,-638.366309525995,-4478.590374060025,-4199.266407156434,-2471.487385341527,-1009.8666162902025,-2515.5259260447237,-204.8219241238856,-2990.02650752562,-3431.9879507785467,-1142.5802032872928
47,-930.965014719957,-201.8490554327865,-4376.611322123215,-108.44823977007576,-4040.4753564499943,-1901.051652957569,-4906.469186899833,-69.97722478271791,-1963.2409016024349,-190.8447095470876,-135.31768131176716,-1858.2053444929588,-4619.914905603229,-46.03415002966532,-5454.422151487337,-271.80907105687265,-243.81862355263485,-4431.020892491613,-2331.132217496505,-1003.3612066416159,-334.80814977806426,-1070.6289837663662,-3315.033659643206,-2052.047516388162,-3367.5496350264875,-660.2136574039972,-4533.512263945597,-4310.152321037958,-2498.1638942923,-1078.0689761997014,-2622.9052478020003,-216.22919477516956,-3024.380250513529,-3523.752999876218,-1202.5416149379673
48,-994.2496786036049,-214.4156404538698,-4606.258228873803,-114.3420924092988,-4103.890994183303,-2015.0981604098952,-5061.776501619646,-73.2640663879826,-2083.427012235693,-201.46627698003596,-143.9850776758958,-1920.0334010753638,-4680.9386272114925,-46.1825609614458,-5754.099889443366,-287.3488470008347,-260.1290884370944,-4488.456608600343,-2507.4559244535726,-1063.6726005709913,-351.75344191548254,-1131.0616807894185,-3386.037356536481,-2168.427956754472,-3491.8617745806805,-684.1892563766569,-4593.356242188742,-4430.879763930466,-2527.277192999972,-1152.3931766220614,-2739.810472502304,-228.8861110263537,-3061.8207100450873,-3623.7104834287866,-1267.9278719907743
49,-1063.6894797052855,-228.34003442855982,-4857.678854409366,-120.97586112252046,-4173.485424755236,-2140.1547698578297,-5231.993640585526,-77.02018667213466,-2215.1798047474313,-213.27402228790328,-153.6387695992845,-1987.9783329306006,-4747.89964808661,-46.52852337554952,-6081.846569590563,-304.5224624971338,-278.1882518974197,-4551.450400885977,-2700.7051033203834,-1129.869321716801,-370.49263443754825,-1195.7368878219556,-3463.983419544071,-2296.010785354545,-3628.224338066011,-710.6093406806003,-4659.019805592384,-4563.274002343416,-2559.252483625799,-1233.9345166899461,-2867.9945895447718,-242.9365049599732,-3102.901441316954,-3733.3710549152156,-1339.6970628257045
50,-1140.3653628316433,-243.84474886856734,-5131.915846987592,-128.43720053633868,-4250.531169958212,-2278.494015813999,-5420.223922855003,-81.2800773291502,-2360.542135370823,-226.44960962336313,-164.4216773872622,-2063.2921661230243,-4822.0147742048275,-47.042906029915216,-6434.325031794579,-323.6140660243833,-298.2871891667943,-4621.1481931947,-2914.407045340942,-1203.138877272695,-391.3358138374665,-1267.321235833529,-3550.2909379811545,-2437.1163910209057,-3779.138671853236,-739.9252452565498,-4731.700299939921,-4709.734599104289,-2594.666612805537,-1324.1638417171214,-3009.790233196778,-258.6036005671,-3148.3675414254462,-3854.740388870743,-1419.139849209146
51,-1224.32038460389,-261.2566240556051,-5431.355973660198,-136.87072239035948,-4336.761909682547,-2433.2126593284042,-5630.391506084091,-86.11656133810874,-2518.9821530746567,-241.26546859475633,-176.55324813812308,-2147.6820953347,-4904.944243244341,-47.71280242580852,-6804.12574072672,-345.0325691397585,-320.85106684395294,-4699.113428022169,-3153.332857792446,-1285.111274378048,-414.7287007961212,-1347.408619952813,-3646.8962573108543,-2594.713790021381,-3948.00304717856,-772.7740339205774,-4813.030092303204,-4873.171276566861,-2634.3125411977344,-1425.09352080966,-3168.3741159544325,-276.21580782640945,-3199.238849096342,-3990.5468223107664,-1508.025508310442
52,-1316.9864839850306,-281.0527467494527,-5761.57731107302,-146.49891542017818,-4434.615635140347,-2608.665985234584,-5865.599891149418,-91.65099242506648,-2692.2148499614646,-258.1235866294069,-190.36045339829528,-2243.549706250354,-4999.024717207041,-48.54049426669348,-7198.586354388224,-369.3690580399747,-346.4990729526331,-4787.545996472916,-3423.5405722437563,-1378.0871474998175,-441.3159023495214,-1438.2479968198757,-3756.522022447967,-2771.2419470911304,-4139.589803471484,-810.0679917858499,-4905.305280008073,-5056.4447046862915,-2679.3100775416483,-1539.5575667617309,-3348.2129002062857,-296.25380318399897,-3256.952242952107,-4144.624537306485,-1608.8503549265301
53,-1420.6032503561896,-303.9459056219083,-6124.028963986242,-157.66287112748608,-4547.668359409339,-2811.234540735948,-6128.305303744361,-98.07541533714517,-2885.4160949207603,-277.6280556817384,-206.33666509800148,-2354.4166258712935,-5107.6851108924075,-49.545171640022495,-7619.243740104854,-397.5024710736456,-376.1553762029173,-4889.673188479384,-3725.7190604627576,-1485.433648095428,-472.0566929907498,-1543.1431887714255,-3883.034178947373,-2972.614658096739,-4360.894237342457,-853.15744543398,-5011.8938785288,-5263.807531247484,-2731.3047858144196,-1671.682172905023,-3555.8578344401667,-319.43741808408953,-3323.6166987309853,-4322.595718428226,-1725.2813160963692
54,-1540.7739157494755,-331.05177936539513,-6525.501658677618,-170.90336201547257,-4681.46803582601,-3050.647883493253,-6424.691058015991,-105.69835180711884,-3105.5827799566405,-300.7273230298902,-225.257784798132,-2485.7084503892247,-5236.24641080069,-50.76914171992269,-8075.680056666375,-430.8054418333396,-411.2658324094955,-5010.501834151379,-4056.612968884704,-1611.9008196421807,-508.4501195001952,-1667.2100543419415,-4031.292221065117,-3202.2648829331165,-4622.758945605028,-904.1464553371418,-5138.020892417468,-5507.962726987459,-2792.8515373120335,-1827.3307510700806,-3801.472233765422,-346.89518957353386,-3402.5046287252244,-4533.176196575584,-1862.9874629201677
55,-1680.7857451940115,-364.2475559756072,-6987.910544951888,-187.135929885724,-4845.310826179636,-3340.3680917456527,-6773.197229799365,-115.04496452559891,-3356.785364960837,-329.0196086194488,-248.43205119433154,-2645.3155107366183,-5393.626106180518,-52.29349845485913,-8580.912857485606,-471.58509556076393,-454.26257658984537,-5158.421093369838,-4425.350644683722,-1759.8758196427116,-553.0167681746477,-1818.7864104683058,-4210.104963053679,-3476.2996530211212,-4943.119473455042,-966.5675685238618,-5292.4400571840215,-5802.842185008768,-2868.232650105267,-2015.021285154466,-4102.084439445343,-380.52781084315336,-3499.099494054821,-4790.788355085912,-2030.5774505653778
56,-1850.4301470224366,-407.05832498548614,-7534.338820828805,-208.08470568163528,-5056.594841285292,-3700.2743218823634,-7196.657241447972,-127.10628277704569,-3662.953224704427,-365.5072727633435,-278.3153174210594,-2848.257162260913,-5596.533914375367,-54.278924020351,-9150.796927867734,-524.1718690883456,-509.7121864036709,-5349.147530647961,-4847.000763272744,-1937.5552773015945,-610.4852486837218,-2010.9896759917317,-4439.399331498962,-3817.1224816048734,-5348.767343645755,-1047.032603308137,-5491.495770394136,-6181.8706733476665,-2965.4761217242635,-2254.9491766650376,-4489.526731559387,-423.9063851816913,-3623.6786269126765,-5117.898625788267,-2240.2610544455656
57,-2072.4729068866595,-467.4006851789925,-8241.978443079672,-237.62595805540025,-5353.071801384579,-4152.269921079029,-7741.45747339334,-144.1121453607437,-4063.350580815315,-416.8715099339006,-320.1808974321755,-3131.444664128976,-5880.947800915476,-57.09398565864705,-9861.21046836327,-598.2835179005004,-587.8689123657535,-5617.089011355767,-5365.754679233364,-2163.325218235994,-690.5866305406181,-2269.601376385712,-4750.481624450589,-4255.258615029273,-5892.441196335657,-1159.4276438444447,-5770.02986368433,-6707.154024274508,-3102.5988926801238,-2576.869874528229,-5030.508380684636,-485.05280983881465,-3799.020472312104,-5559.4957722507515,-2519.0953979695273
58,-2407.37908561122,-570.5109243777025,-9294.901119556549,-287.4357193502466,-5847.911871511461,-4800.792048743933,-8523.931136110736,-173.17671020025114,-4642.9623491071325,-499.415940692066,-386.0493740993605,-3592.4768275180986,-6356.849447712369,-61.92236797508667,-10862.727773533577,-722.3428078822703,-721.1264535715891,-6068.188051778744,-6087.5766427531735,-2490.396816888378,-818.9903052162906,-2661.4669103294427,-5249.18798805872,-4891.971130626165,-6720.654741097238,-1338.783847341615,-6235.700869608883,-7541.341786592369,-3337.0353077552063,-3058.7337226974705,-5910.794644388725,-589.5463390993592,-4090.930365166226,-6260.6048233613765,-2919.5456635255227
59,-3447.3631781791746,-980.7022169540305,-14341.646097805724,-484.68826580432983,-9672.03132255936,-6888.760225585761,-11981.400195020395,-330.6416729079709,-6574.394133683532,-850.728509134487,-627.421567408281,-7004.145181536764,-9901.335974529067,-105.77307586146483,-14933.697138804211,-1102.5006401822525,-1183.098841751255,-9675.326822873356,-8139.593335970812,-3420.9833685288777,-1444.5400824841392,-4110.901057584811,-8508.103939019285,-6756.656145046333,-11718.690550834264,-2104.857503385551,-9813.140549715314,-12226.528903900398,-5323.029689990252,-4504.630499332949,-9611.673902597544,-1137.7266235213676,-6656.650475343145,-10517.426200853211,-4335.418744734283
60,-554.3303648320114,-144.8160104121219,-2876.7029768890334,-97.77001085206447,-3217.8086518478704,-1185.8249187077781,-3672.9361900816803,-74.41803259923046,-1224.775203326415,-147.65634530568138,-105.38912488381814,-1354.1290866861434,-3793.7136375551054,-72.56339364851641,-3557.1111703378874,-196.08997147717497,-169.51111319921074,-3621.2624976102866,-1270.0173546727679,-640.2466859128838,-246.7830236089839,-674.8391628818171,-2592.219485762175,-1323.0197016809495,-2422.852463521631,-515.6773230791409,-3718.2340587551,-3292.0756508428776,-1995.3363923386773,-625.1983644983354,-1823.79958919919,-153.92995930436103,-2415.814470070949,-2641.783131972391,-796.1882189373781
61,-584.6963412405721,-143.11691216388277,-3012.594574849939,-91.83891764617633,-3251.4013201515468,-1248.5375316080845,-3763.1406287338564,-66.74370254771463,-1291.2440664729147,-144.62034381705354,-101.15667471839197,-1385.6543805902427,-3826.003134332517,-62.939014473806765,-3737.004782422346,-196.538446182332,-168.33817843275872,-3651.968202340099,-1371.714150067541,-668.7349371536336,-247.93579025501646,-706.3526455536551,-2629.2207837184806,-1388.8337672962289,-2493.3774190645063,-521.0142469128042,-3749.9294327656344,-3360.349652905981,-2008.2601860812765,-662.5825912263922,-1888.5588936507972,-152.53950084457023,-2433.9570288641676,-2697.117727275556,-827.9568857969286
62,-620.3801347547751,-144.7825163372434,-3158.9110696042017,-88.98237668370817,-3289.0853418804536,-1317.9789077634573,-3861.218811344548,-62.2096887127961,-1364.9639299474402,-144.85448647506132,-100.2209486817649,-1421.1134480915384,-3862.17201081414,-56.1964192677598,-3930.20610786109,-200.4284968269111,-171.18174521169027,-3686.307235339627,-1482.5534203862949,-702.3622198384828,-252.45395016429472,-742.8851844820778,-2670.8268005002265,-1461.0591615410967,-2570.2383487546217,-530.1509536006345,-3785.4779556796457,-3435.0355060992165,-2023.8607651616248,-705.592581454185,-1960.0861570876627,-154.24327029380237,-2455.1776492576864,-2758.0615066388664,-864.9178896637122
63,-660.5926268672386,-149.02835780315823,-3315.7219200321806,-88.41749943275398,-3330.4739692510666,-1393.756249692909,-3966.8418329985143,-59.949054185449725,-1445.2644608552916,-147.5897372216442,-101.73248201954252,-1460.2647139534606,-3901.953249930267,-51.53549432513696,-4136.634856608692,-206.95272116047136,-177.1357368966047,-3724.023726488649,-1602.1637234409163,-740.3949088204447,-259.6463420163084,-783.6980925546283,-2716.6925908722887,-1539.3399426844067,-2653.324768419978,-542.3380094365539,-3824.5654526314565,-3515.900954112251,-2041.7432983586484,-753.5292929198008,-2038.0048069494803,-158.3970061893654,-2479.0420355370047,-2824.3320530713036,-906.4274551767057
64,-704.9930503865205,-155.31396664861796,-3483.7593599481206,-89.59280836740737,-3375.4977297850123,-1475.8799104142936,-4080.300243093526,-59.34728094302728,-1532.1406872550606,-152.29234455166622,-105.11803107096705,-1503.0812922329023,-3945.3026534245996,-48.377608372911304,-4357.300062327123,-215.5887587670199,-185.5778448196973,-3765.065674029437,-1730.8249704907525,-782.498179641636,-269.0453603659776,-828.5634473148239,-2766.755384042559,-1623.7850081647316,-2742.8817515361206,-557.0869959440955,-3867.126795764413,-3603.1154508875716,-2061.6984449538368,-806.1258104872602,-2122.3473583396676,-164.54765396193176,-2505.3453752419246,-2896.01376720105,-952.2092394439169
65,-753.5403090316256,-163.2846497374485,-3664.1945271659006,-92.1281529786039,-3424.307318385937,-1564.6789420728692,-4202.270849596364,-59.97554897989351,-1625.9596921430818,-158.6054689372492,-109.99599131652839,-1549.715658908524,-3992.3576491735776,-46.30636785947442,-4593.801413709824,-226.01272752637288,-196.1018638272099,-3809.552535015328,-1869.2574771807706,-828.6176824053261,-280.355189325402,-877.5133501506483,-2821.1723065336696,-1714.8183599244614,-2839.4383319585686,-574.1106642223036,-3913.290894699877,-3697.1511800448116,-2083.662121273729,-863.4204497630353,-2213.470189519552,-172.39201636095135,-2534.058308445384,-2973.4622660119217,-1002.2601921611805
