,user,domain,is_item_specific,n_ss_done,item,alpha,beta
8740,ladybug@active.fi,active.fi,True,14,672,0.005084021167983536,0.5106306438427644
8741,ladybug@active.fi,active.fi,True,14,436,0.005084021167983536,0.5106306438427644
8742,ladybug@active.fi,active.fi,True,14,1721,0.005084021167983536,0.5106306438427644
8743,ladybug@active.fi,active.fi,True,14,1128,0.005084021167983536,0.5106306438427644
8744,ladybug@active.fi,active.fi,True,14,1833,0.005084021167983536,0.5106306438427644
8745,ladybug@active.fi,active.fi,True,14,1260,0.005084021167983536,0.5106306438427644
8746,ladybug@active.fi,active.fi,True,14,911,0.005084021167983536,0.5106306438427644
8747,ladybug@active.fi,active.fi,True,14,1983,0.005084021167983536,0.5106306438427644
8748,ladybug@active.fi,active.fi,True,14,1472,0.005084021167983536,0.5106306438427644
8749,ladybug@active.fi,active.fi,True,14,1960,0.005084021167983536,0.5106306438427644
8750,ladybug@active.fi,active.fi,True,14,741,0.005084021167983536,0.5106306438427644
8751,ladybug@active.fi,active.fi,True,14,1943,0.005084021167983536,0.5106306438427644
8752,ladybug@active.fi,active.fi,True,14,725,0.005084021167983536,0.5106306438427644
8753,ladybug@active.fi,active.fi,True,14,13,0.005084021167983536,0.5106306438427644
8754,ladybug@active.fi,active.fi,True,14,391,0.005084021167983536,0.5106306438427644
8735,ladybug@active.fi,active.fi,True,14,1845,0.005084021167983536,0.5106306438427644
8733,ladybug@active.fi,active.fi,True,14,217,0.005084021167983536,0.5106306438427644
8712,ladybug@active.fi,active.fi,True,14,1819,0.005084021167983536,0.5106306438427644
8732,ladybug@active.fi,active.fi,True,14,1384,0.005084021167983536,0.5106306438427644
8713,ladybug@active.fi,active.fi,True,14,1734,0.005084021167983536,0.5106306438427644
8714,ladybug@active.fi,active.fi,True,14,215,0.005084021167983536,0.5106306438427644
8715,ladybug@active.fi,active.fi,True,14,1723,0.005084021167983536,0.5106306438427644
8716,ladybug@active.fi,active.fi,True,14,113,0.005084021167983536,0.5106306438427644
8717,ladybug@active.fi,active.fi,True,14,1856,0.005084021167983536,0.5106306438427644
8718,ladybug@active.fi,active.fi,True,14,483,0.005084021167983536,0.5106306438427644
8719,ladybug@active.fi,active.fi,True,14,1755,0.005084021167983536,0.5106306438427644
8720,ladybug@active.fi,active.fi,True,14,751,0.005084021167983536,0.5106306438427644
8721,ladybug@active.fi,active.fi,True,14,1085,0.005084021167983536,0.5106306438427644
8722,ladybug@active.fi,active.fi,True,14,307,0.005084021167983536,0.5106306438427644
8723,ladybug@active.fi,active.fi,True,14,1314,0.005084021167983536,0.5106306438427644
8724,ladybug@active.fi,active.fi,True,14,1256,0.005084021167983536,0.5106306438427644
8725,ladybug@active.fi,active.fi,True,14,1372,0.005084021167983536,0.5106306438427644
8726,ladybug@active.fi,active.fi,True,14,550,0.005084021167983536,0.5106306438427644
8727,ladybug@active.fi,active.fi,True,14,264,0.005084021167983536,0.5106306438427644
8728,ladybug@active.fi,active.fi,True,14,1869,0.005084021167983536,0.5106306438427644
8729,ladybug@active.fi,active.fi,True,14,1132,0.005084021167983536,0.5106306438427644
8730,ladybug@active.fi,active.fi,True,14,842,0.005084021167983536,0.5106306438427644
8731,ladybug@active.fi,active.fi,True,14,1557,0.005084021167983536,0.5106306438427644
8477,koi@active.fi,active.fi,True,14,963,2.92138509545393e-05,0.57478748068573
8475,koi@active.fi,active.fi,True,14,956,2.88856213872462e-05,0.574759920169163
8850,lion@active.fi,active.fi,True,14,1600,2.91863331024861e-05,0.595871720476169
8029,kangaroo@active.fi,active.fi,True,14,1745,0.000971769577364338,0.304859680740359
8020,kangaroo@active.fi,active.fi,True,14,447,0.000324009686442319,0.624807970875598
8021,kangaroo@active.fi,active.fi,True,14,740,0.00568887188488949,0.636074782578944
8022,kangaroo@active.fi,active.fi,True,14,233,0.000305078442032698,0.625427625411423
8023,kangaroo@active.fi,active.fi,True,14,1630,0.00906505894098034,0.631033474265408
8024,kangaroo@active.fi,active.fi,True,14,544,0.0106238480262239,0.902183725369387
8025,kangaroo@active.fi,active.fi,True,14,494,8.79344746257817e-05,0.386324305191435
8026,kangaroo@active.fi,active.fi,True,14,2034,0.000161482666217821,0.614616194369263
8027,kangaroo@active.fi,active.fi,True,14,1953,0.0208502897387587,0.17870021241215
8028,kangaroo@active.fi,active.fi,True,14,879,5.45026091807838e-05,0.587603106724656
8030,kangaroo@active.fi,active.fi,True,14,411,0.0144647290181931,0.384133463448641
8041,kangaroo@active.fi,active.fi,True,14,79,4.61923729270149e-05,0.558085258012886
8031,kangaroo@active.fi,active.fi,True,14,134,0.012461194474366,0.964479032261998
8032,kangaroo@active.fi,active.fi,True,14,1084,0.000163007805903717,0.260032783548637
8033,kangaroo@active.fi,active.fi,True,14,538,0.00227801160355801,0.44975259215438
8034,kangaroo@active.fi,active.fi,True,14,2047,0.000457145829538763,0.618258076390192
8035,kangaroo@active.fi,active.fi,True,14,665,0.000454560644975444,0.618176955501918
8036,kangaroo@active.fi,active.fi,True,14,1991,0.000452342029632061,0.618105422581607
8037,kangaroo@active.fi,active.fi,True,14,595,0.000306804034946171,0.616053340043374
8038,kangaroo@active.fi,active.fi,True,14,1247,0.000474399830112783,0.694790452002575
8039,kangaroo@active.fi,active.fi,True,14,165,5.05358637196984e-05,0.558290255745756
8019,kangaroo@active.fi,active.fi,True,14,1248,0.018158202945001,0.59018655700032
8018,kangaroo@active.fi,active.fi,True,14,986,0.000439528002111316,0.595771562364793
8017,kangaroo@active.fi,active.fi,True,14,488,0.00709746051480187,0.922601383393003
8016,kangaroo@active.fi,active.fi,True,14,31,0.00775978780504845,0.745745817054675
7797,grasshopper@active.fi,active.fi,True,14,2001,0.004559111095255261,0.5321895993379495
7798,grasshopper@active.fi,active.fi,True,14,1940,0.004559111095255261,0.5321895993379495
7799,grasshopper@active.fi,active.fi,True,14,976,0.004559111095255261,0.5321895993379495
8000,kangaroo@active.fi,active.fi,True,14,1095,1.04102815449896e-05,0.018002104421425
8001,kangaroo@active.fi,active.fi,True,14,703,4.59494441239273e-05,0.0299851827691352
8002,kangaroo@active.fi,active.fi,True,14,827,0.0133010379288201,0.55296503395761
8003,kangaroo@active.fi,active.fi,True,14,927,0.00413497894434508,0.639358190564331
8004,kangaroo@active.fi,active.fi,True,14,2024,1.91193839833411e-05,0.0991285254604165
8005,kangaroo@active.fi,active.fi,True,14,632,0.0189243858099911,0.585855506478993
8006,kangaroo@active.fi,active.fi,True,14,418,4.62191036010762e-05,0.117182704179966
8007,kangaroo@active.fi,active.fi,True,14,1660,0.0196482664159025,0.610165820571869
8008,kangaroo@active.fi,active.fi,True,14,1075,0.0104143403910897,0.383679412538312
8009,kangaroo@active.fi,active.fi,True,14,1120,0.0205031538060271,0.322747839921795
8010,kangaroo@active.fi,active.fi,True,14,328,0.0196512738913293,0.578375350729963
8011,kangaroo@active.fi,active.fi,True,14,1568,0.0172783242371452,0.779030355318035
8012,kangaroo@active.fi,active.fi,True,14,1194,0.0149447176805402,0.446281985502624
8013,kangaroo@active.fi,active.fi,True,14,1567,0.00114392710454077,0.42709672081545
8014,kangaroo@active.fi,active.fi,True,14,1111,0.000170571455372389,0.409280141634778
8015,kangaroo@active.fi,active.fi,True,14,7,0.000356396482986769,0.589603471118901
8040,kangaroo@active.fi,active.fi,True,14,272,4.72228567821522e-05,0.558134577459149
8042,kangaroo@active.fi,active.fi,True,14,1741,0.0024468794345288,0.458461946853645
7795,grasshopper@active.fi,active.fi,True,14,1024,0.004559111095255261,0.5321895993379495
8076,kangaroo@active.fi,active.fi,True,14,730,0.005960091243586188,0.5184053232497623
8067,kangaroo@active.fi,active.fi,True,14,1596,0.005960091243586188,0.5184053232497623
8068,kangaroo@active.fi,active.fi,True,14,1216,0.005960091243586188,0.5184053232497623
8069,kangaroo@active.fi,active.fi,True,14,1806,0.005960091243586188,0.5184053232497623
8070,kangaroo@active.fi,active.fi,True,14,1100,0.005960091243586188,0.5184053232497623
8071,kangaroo@active.fi,active.fi,True,14,376,0.005960091243586188,0.5184053232497623
8072,kangaroo@active.fi,active.fi,True,14,1782,0.005960091243586188,0.5184053232497623
8073,kangaroo@active.fi,active.fi,True,14,983,0.005960091243586188,0.5184053232497623
8074,kangaroo@active.fi,active.fi,True,14,599,0.005960091243586188,0.5184053232497623
8075,kangaroo@active.fi,active.fi,True,14,650,0.005960091243586188,0.5184053232497623
8077,kangaroo@active.fi,active.fi,True,14,666,0.005960091243586188,0.5184053232497623
8043,kangaroo@active.fi,active.fi,True,14,1595,0.005960091243586188,0.5184053232497623
8078,kangaroo@active.fi,active.fi,True,14,471,0.005960091243586188,0.5184053232497623
8079,kangaroo@active.fi,active.fi,True,14,589,0.005960091243586188,0.5184053232497623
8080,kangaroo@active.fi,active.fi,True,14,1921,0.005960091243586188,0.5184053232497623
8081,kangaroo@active.fi,active.fi,True,14,1200,0.005960091243586188,0.5184053232497623
8082,kangaroo@active.fi,active.fi,True,14,331,0.005960091243586188,0.5184053232497623
8083,kangaroo@active.fi,active.fi,True,14,1661,0.005960091243586188,0.5184053232497623
8084,kangaroo@active.fi,active.fi,True,14,1018,0.005960091243586188,0.5184053232497623
8085,kangaroo@active.fi,active.fi,True,14,97,0.005960091243586188,0.5184053232497623
8086,kangaroo@active.fi,active.fi,True,14,41,0.005960091243586188,0.5184053232497623
8066,kangaroo@active.fi,active.fi,True,14,842,0.005960091243586188,0.5184053232497623
8065,kangaroo@active.fi,active.fi,True,14,1009,0.005960091243586188,0.5184053232497623
8064,kangaroo@active.fi,active.fi,True,14,419,0.005960091243586188,0.5184053232497623
8063,kangaroo@active.fi,active.fi,True,14,1908,0.005960091243586188,0.5184053232497623
8044,kangaroo@active.fi,active.fi,True,14,1296,0.005960091243586188,0.5184053232497623
8045,kangaroo@active.fi,active.fi,True,14,313,0.005960091243586188,0.5184053232497623
8046,kangaroo@active.fi,active.fi,True,14,1818,0.005960091243586188,0.5184053232497623
8047,kangaroo@active.fi,active.fi,True,14,791,0.005960091243586188,0.5184053232497623
8048,kangaroo@active.fi,active.fi,True,14,216,0.005960091243586188,0.5184053232497623
8049,kangaroo@active.fi,active.fi,True,14,1816,0.005960091243586188,0.5184053232497623
8050,kangaroo@active.fi,active.fi,True,14,768,0.005960091243586188,0.5184053232497623
8051,kangaroo@active.fi,active.fi,True,14,130,0.005960091243586188,0.5184053232497623
8052,kangaroo@active.fi,active.fi,True,14,336,0.005960091243586188,0.5184053232497623
8053,kangaroo@active.fi,active.fi,True,14,1696,0.005960091243586188,0.5184053232497623
8054,kangaroo@active.fi,active.fi,True,14,1798,0.005960091243586188,0.5184053232497623
8055,kangaroo@active.fi,active.fi,True,14,832,0.005960091243586188,0.5184053232497623
8056,kangaroo@active.fi,active.fi,True,14,350,0.005960091243586188,0.5184053232497623
8057,kangaroo@active.fi,active.fi,True,14,1502,0.005960091243586188,0.5184053232497623
8058,kangaroo@active.fi,active.fi,True,14,1987,0.005960091243586188,0.5184053232497623
8059,kangaroo@active.fi,active.fi,True,14,1859,0.005960091243586188,0.5184053232497623
8060,kangaroo@active.fi,active.fi,True,14,1789,0.005960091243586188,0.5184053232497623
8061,kangaroo@active.fi,active.fi,True,14,1525,0.005960091243586188,0.5184053232497623
8062,kangaroo@active.fi,active.fi,True,14,1853,0.005960091243586188,0.5184053232497623
7796,grasshopper@active.fi,active.fi,True,14,712,0.004559111095255261,0.5321895993379495
7794,grasshopper@active.fi,active.fi,True,14,2004,0.004559111095255261,0.5321895993379495
8474,koi@active.fi,active.fi,True,14,890,2.70256561508565e-05,0.587522026988181
7735,grasshopper@active.fi,active.fi,True,14,1244,0.004559111095255261,0.5321895993379495
7726,grasshopper@active.fi,active.fi,True,14,450,0.004559111095255261,0.5321895993379495
7727,grasshopper@active.fi,active.fi,True,14,178,0.004559111095255261,0.5321895993379495
7728,grasshopper@active.fi,active.fi,True,14,885,0.004559111095255261,0.5321895993379495
7729,grasshopper@active.fi,active.fi,True,14,355,0.004559111095255261,0.5321895993379495
7730,grasshopper@active.fi,active.fi,True,14,1675,0.004559111095255261,0.5321895993379495
7731,grasshopper@active.fi,active.fi,True,14,1772,0.004559111095255261,0.5321895993379495
7732,grasshopper@active.fi,active.fi,True,14,1769,0.004559111095255261,0.5321895993379495
7733,grasshopper@active.fi,active.fi,True,14,1683,0.004559111095255261,0.5321895993379495
7734,grasshopper@active.fi,active.fi,True,14,1223,0.004559111095255261,0.5321895993379495
7736,grasshopper@active.fi,active.fi,True,14,304,0.004559111095255261,0.5321895993379495
7747,grasshopper@active.fi,active.fi,True,14,1062,0.004559111095255261,0.5321895993379495
7737,grasshopper@active.fi,active.fi,True,14,412,0.004559111095255261,0.5321895993379495
7738,grasshopper@active.fi,active.fi,True,14,1233,0.004559111095255261,0.5321895993379495
7739,grasshopper@active.fi,active.fi,True,14,1105,0.004559111095255261,0.5321895993379495
7740,grasshopper@active.fi,active.fi,True,14,893,0.004559111095255261,0.5321895993379495
7741,grasshopper@active.fi,active.fi,True,14,724,0.004559111095255261,0.5321895993379495
7742,grasshopper@active.fi,active.fi,True,14,1888,0.004559111095255261,0.5321895993379495
7743,grasshopper@active.fi,active.fi,True,14,328,0.004559111095255261,0.5321895993379495
7744,grasshopper@active.fi,active.fi,True,14,1250,0.004559111095255261,0.5321895993379495
7745,grasshopper@active.fi,active.fi,True,14,762,0.004559111095255261,0.5321895993379495
7725,grasshopper@active.fi,active.fi,True,14,880,0.004559111095255261,0.5321895993379495
7724,grasshopper@active.fi,active.fi,True,14,427,0.004559111095255261,0.5321895993379495
7723,grasshopper@active.fi,active.fi,True,14,400,0.004559111095255261,0.5321895993379495
7722,grasshopper@active.fi,active.fi,True,14,1538,0.004559111095255261,0.5321895993379495
7703,grasshopper@active.fi,active.fi,True,14,524,0.004559111095255261,0.5321895993379495
7704,grasshopper@active.fi,active.fi,True,14,490,0.004559111095255261,0.5321895993379495
7705,grasshopper@active.fi,active.fi,True,14,874,0.004559111095255261,0.5321895993379495
7706,grasshopper@active.fi,active.fi,True,14,93,0.004559111095255261,0.5321895993379495
7707,grasshopper@active.fi,active.fi,True,14,1815,0.004559111095255261,0.5321895993379495
7708,grasshopper@active.fi,active.fi,True,14,706,0.004559111095255261,0.5321895993379495
7709,grasshopper@active.fi,active.fi,True,14,430,0.004559111095255261,0.5321895993379495
7710,grasshopper@active.fi,active.fi,True,14,391,0.004559111095255261,0.5321895993379495
7711,grasshopper@active.fi,active.fi,True,14,1088,0.004559111095255261,0.5321895993379495
7712,grasshopper@active.fi,active.fi,True,14,1065,0.004559111095255261,0.5321895993379495
7713,grasshopper@active.fi,active.fi,True,14,610,0.004559111095255261,0.5321895993379495
7714,grasshopper@active.fi,active.fi,True,14,1601,0.004559111095255261,0.5321895993379495
7715,grasshopper@active.fi,active.fi,True,14,1525,0.004559111095255261,0.5321895993379495
7716,grasshopper@active.fi,active.fi,True,14,988,0.004559111095255261,0.5321895993379495
7717,grasshopper@active.fi,active.fi,True,14,826,0.004559111095255261,0.5321895993379495
7718,grasshopper@active.fi,active.fi,True,14,687,0.004559111095255261,0.5321895993379495
7719,grasshopper@active.fi,active.fi,True,14,142,0.004559111095255261,0.5321895993379495
7720,grasshopper@active.fi,active.fi,True,14,1089,0.004559111095255261,0.5321895993379495
7721,grasshopper@active.fi,active.fi,True,14,504,0.004559111095255261,0.5321895993379495
7746,grasshopper@active.fi,active.fi,True,14,1009,0.004559111095255261,0.5321895993379495
7748,grasshopper@active.fi,active.fi,True,14,1802,0.004559111095255261,0.5321895993379495
7793,grasshopper@active.fi,active.fi,True,14,1173,0.004559111095255261,0.5321895993379495
7782,grasshopper@active.fi,active.fi,True,14,1099,0.004559111095255261,0.5321895993379495
7773,grasshopper@active.fi,active.fi,True,14,233,0.004559111095255261,0.5321895993379495
7774,grasshopper@active.fi,active.fi,True,14,563,0.004559111095255261,0.5321895993379495
7775,grasshopper@active.fi,active.fi,True,14,111,0.004559111095255261,0.5321895993379495
7776,grasshopper@active.fi,active.fi,True,14,696,0.004559111095255261,0.5321895993379495
7777,grasshopper@active.fi,active.fi,True,14,640,0.004559111095255261,0.5321895993379495
7778,grasshopper@active.fi,active.fi,True,14,2055,0.004559111095255261,0.5321895993379495
7779,grasshopper@active.fi,active.fi,True,14,1898,0.004559111095255261,0.5321895993379495
7780,grasshopper@active.fi,active.fi,True,14,1169,0.004559111095255261,0.5321895993379495
7781,grasshopper@active.fi,active.fi,True,14,960,0.004559111095255261,0.5321895993379495
7783,grasshopper@active.fi,active.fi,True,14,476,0.004559111095255261,0.5321895993379495
7749,grasshopper@active.fi,active.fi,True,14,481,0.004559111095255261,0.5321895993379495
7784,grasshopper@active.fi,active.fi,True,14,1626,0.004559111095255261,0.5321895993379495
7785,grasshopper@active.fi,active.fi,True,14,205,0.004559111095255261,0.5321895993379495
7786,grasshopper@active.fi,active.fi,True,14,1780,0.004559111095255261,0.5321895993379495
7787,grasshopper@active.fi,active.fi,True,14,1788,0.004559111095255261,0.5321895993379495
7788,grasshopper@active.fi,active.fi,True,14,275,0.004559111095255261,0.5321895993379495
7789,grasshopper@active.fi,active.fi,True,14,777,0.004559111095255261,0.5321895993379495
